Krusenbusch, 05:37
Schwertlilienweg, 05:38
Schafgarbenweg, 05:39
Tweelbäker Tredde, 05:40
Bhf. Krusenbusch, 05:41
Beentweg, 05:42
Am Schmeel, 05:43
Heinrich-Früstück-Straße, 05:44
Gerhard-Schnitger-Straße, 05:44
Dwaschweg, 05:45
Hans-Fleischer-Straße, 05:46
Kreyen-Centrum, 05:47
Carl-Friedrich-Gauß-Str., 05:48
Am Wüschemeer, 05:48
Klingenbergstraße, 05:49
Lärchenring, 05:50
Goldregenweg, 05:50
Brachvogelweg, 05:51
Ferdinand-Koch-Straße, 05:52
Wunderburgstraße, 05:53
Bhf. Osternburg, 05:54
Bremer Heerstraße, 05:55
Schützenhofstraße, 05:56
Bremer Straße, 05:57
Wiesenstraße, 05:57
Nordstraße, 05:58
Nikolausstraße, 05:59
Schloßplatz-A, 06:00
Pulverturm-B, 06:01
Julius-Mosen-Platz-A, 06:03
Lappan-A, 06:05
Hauptbahnhof-Süd-B, 06:06
ZOB-D, 06:08
Karlstraße, 06:09
Pferdemarkt-A, 06:10
Humboldtstraße, 06:11
von-Finckh-Straße, 06:12
Melkbrink, 06:12
Frankenstraße, 06:13
Schulweg, 06:14
Im Dreieck, 06:15
Feldstraße, 06:15
Theodor-Pekol-Straße, 06:16
Brookweg, 06:17
Fliegerhorst, 06:18
Eiffelstraße, 06:19
Schmälkamp, 06:20
Fahrenkamp, 06:21
Am Alexanderhaus, 06:21
