Petersfehn, 05:06
Bussardweg, 05:07
Eichenweg, 05:07
Moorweg, 05:08
Bloherfelde, 05:09
Hörneweg, 05:10
Schramperweg, 05:10
Hartenscher Damm, 05:11
Bloherfelder Marktplatz, 05:11
Kennedystraße, 05:12
Theodor-Heuss-Straße, 05:13
Sportweg, 05:13
Postenweg, 05:14
Uhlhornsweg, 05:15
Dresdener Straße, 05:15
Haarenfeld, 05:16
Leipziger Straße, 05:17
Lasiusstraße, 05:18
Rummelweg, 05:19
Tappenbeckstraße, 05:20
Herbartstraße, 05:21
Theater, 05:23
Julius-Mosen-Platz-A, 05:24
Lappan-A, 05:26
Hauptbahnhof-Süd-B, 05:27
ZOB-C, 05:29
Straßburger Straße, 05:30
Weser-Ems-Halle, 05:31
bfe-Oldenburg/Unt. Berg, 05:32
Graf-Dietrich-Straße, 05:33
Schlieffenstraße, 05:34
Ammergaustraße, 05:35
Trommelweg, 05:36
Ostlandstraße, 05:37
Mühlenhofsweg, 05:38
Niendorfer Weg, 05:38
Ohmstede, 05:39
Geestkamp, 05:40
Dillweg, 05:41
Botterkamp, 05:42
Ekernstraße, 05:43
Mittelkamp, 05:44
Wahnbäkenweg, 05:45
Sandbergstraße, 05:46
Schulstraße, 05:47
Elbestraße, 05:48
Huntestraße, 05:48
Wahnbek, 05:49
Am Nordkreuz, 05:50
